5000,0.492,0.602,0.0,0.065,3,17,1,0.5
5000,0.494,0.602,0.001,0.065,3,37,1,0.5
5000,0.491,0.602,0.0,0.065,3,83,1,0.5
5000,0.448,0.616,0.0,0.067,1,17,1,0.5
5000,0.451,0.618,0.002,0.067,1,37,1,0.5
5000,0.453,0.618,0.004,0.067,1,83,1,0.5
5000,0.459,0.622,0.001,0.065,3,17,1,0.1
5000,0.444,0.622,0.008,0.066,3,83,1,0.1
5000,0.457,0.622,0.0,0.065,3,17,3,0.5
5000,0.453,0.623,0.002,0.064,3,17,3,0.01
5000,0.452,0.623,0.002,0.064,3,17,3,0.1
5000,0.453,0.624,0.005,0.064,3,17,1,0.003
5000,0.446,0.624,0.005,0.064,3,17,1,0.01
5000,0.443,0.624,0.002,0.066,3,37,1,0.1
5000,0.448,0.624,0.003,0.064,3,17,3,0.003
5000,0.449,0.624,0.001,0.064,3,17,15,0.003
5000,0.452,0.624,0.002,0.064,3,17,15,0.01
5000,0.449,0.624,0.004,0.064,3,17,15,0.1
5000,0.454,0.624,0.003,0.064,3,17,15,0.5
5000,0.435,0.626,0.003,0.067,3,37,3,0.5
5000,0.421,0.628,0.004,0.067,3,83,3,0.5
5000,0.431,0.637,0.006,0.064,3,37,1,0.003
5000,0.427,0.637,0.0,0.064,3,37,1,0.01
5000,0.427,0.637,0.001,0.064,3,37,3,0.003
5000,0.435,0.637,0.001,0.064,3,37,3,0.1
5000,0.436,0.637,0.001,0.064,3,37,15,0.01
5000,0.431,0.637,0.002,0.064,3,37,15,0.5
5000,0.434,0.638,0.001,0.064,3,37,3,0.01
5000,0.43,0.638,0.002,0.064,3,37,15,0.003
5000,0.434,0.638,0.001,0.064,3,37,15,0.1
5000,0.435,0.639,0.006,0.066,1,17,3,0.5
5000,0.435,0.642,0.01,0.065,1,17,1,0.1
5000,0.448,0.643,0.0,0.064,1,17,1,0.003
5000,0.446,0.643,0.002,0.064,1,17,1,0.01
5000,0.442,0.643,0.003,0.064,1,17,3,0.003
5000,0.446,0.643,0.003,0.063,1,17,3,0.01
5000,0.44,0.643,0.003,0.064,1,17,3,0.1
5000,0.443,0.643,0.001,0.064,1,17,15,0.003
5000,0.447,0.643,0.0,0.064,1,17,15,0.01
5000,0.449,0.643,0.004,0.064,1,17,15,0.1
5000,0.446,0.643,0.002,0.064,1,17,15,0.5
5000,0.367,0.644,0.02,0.068,1,37,1,0.1
5000,0.351,0.646,0.0,0.069,1,83,1,0.1
5000,0.338,0.648,0.001,0.066,3,83,15,0.5
5000,0.323,0.651,0.009,0.069,1,37,3,0.5
5000,0.327,0.653,0.001,0.064,3,83,1,0.003
5000,0.321,0.653,0.003,0.064,3,83,1,0.01
5000,0.33,0.653,0.004,0.064,3,83,3,0.003
5000,0.324,0.653,0.003,0.064,3,83,3,0.01
5000,0.325,0.653,0.003,0.064,3,83,3,0.1
5000,0.331,0.653,0.002,0.064,3,83,15,0.1
5000,0.254,0.654,0.028,0.073,1,83,3,0.5
5000,0.326,0.654,0.002,0.064,3,83,15,0.003
5000,0.327,0.654,0.001,0.064,3,83,15,0.01
5000,0.32,0.659,0.007,0.063,1,37,1,0.003
5000,0.31,0.659,0.011,0.064,1,37,1,0.01
5000,0.316,0.659,0.01,0.064,1,37,3,0.003
5000,0.316,0.659,0.002,0.064,1,37,3,0.01
5000,0.313,0.659,0.001,0.064,1,37,15,0.003
5000,0.318,0.659,0.013,0.064,1,37,15,0.01
5000,0.309,0.659,0.004,0.064,1,37,15,0.1
5000,0.31,0.659,0.005,0.064,1,37,15,0.5
5000,0.312,0.66,0.013,0.064,1,37,3,0.1
5000,0.175,0.676,0.0,0.066,1,83,15,0.5
5000,0.171,0.678,0.003,0.064,1,83,1,0.003
5000,0.166,0.678,0.002,0.064,1,83,1,0.01
5000,0.173,0.678,0.002,0.064,1,83,3,0.003
5000,0.17,0.678,0.001,0.064,1,83,3,0.01
5000,0.172,0.678,0.001,0.064,1,83,3,0.1
5000,0.166,0.678,0.002,0.064,1,83,15,0.003
5000,0.173,0.678,0.002,0.064,1,83,15,0.01
5000,0.171,0.678,0.001,0.065,1,83,15,0.1
