3000,14.943,0.502,0.101,10,3,3,0.1
3000,14.87,0.502,0.1,10,3,3,0.5
3000,14.867,0.502,0.1,10,3,3,1
3000,12.997,0.502,0.101,10,7,3,1
3000,10.905,0.502,0.101,10,17,3,1
3000,3.407,0.502,0.101,3,3,3,3
3000,6.953,0.502,0.101,3,7,3,3
3000,10.082,0.502,0.1,10,3,3,3
3000,15.372,0.502,0.1,10,7,3,3
3000,15.279,0.502,0.1,10,17,3,3
3000,14.785,0.502,0.101,10,3,7,0.1
3000,14.799,0.502,0.1,10,3,7,0.5
3000,14.73,0.502,0.101,10,3,7,1
3000,15.021,0.502,0.1,10,3,7,3
3000,14.261,0.502,0.101,10,7,7,3
3000,13.16,0.502,0.101,10,17,7,3
3000,14.884,0.502,0.1,10,3,15,0.1
3000,14.961,0.502,0.1,10,3,15,0.5
3000,14.947,0.502,0.1,10,3,15,1
3000,14.723,0.502,0.101,10,3,15,3
3000,12.08,0.503,0.101,10,7,3,0.5
3000,0.577,0.503,0.102,1,3,3,3
3000,7.66,0.503,0.101,3,17,3,3
3000,12.483,0.503,0.101,10,7,15,3
3000,12.034,0.504,0.101,10,7,3,0.1
3000,7.881,0.504,0.101,3,3,3,1
3000,11.923,0.504,0.101,10,7,7,0.1
3000,11.912,0.504,0.101,10,7,7,0.5
3000,12.059,0.504,0.101,10,7,7,1
3000,6.841,0.504,0.101,3,3,7,3
3000,11.987,0.504,0.101,10,7,15,1
3000,7.569,0.504,0.101,3,3,15,3
3000,8.062,0.505,0.102,3,7,3,1
3000,8.646,0.505,0.102,3,7,7,3
3000,12.053,0.505,0.101,10,7,15,0.1
3000,11.933,0.505,0.1,10,7,15,0.5
3000,8.64,0.505,0.102,10,17,15,3
3000,7.601,0.506,0.101,3,3,3,0.1
3000,7.472,0.506,0.1,3,3,3,0.5
3000,7.505,0.506,0.101,3,3,7,0.1
3000,7.475,0.506,0.1,3,3,7,0.5
3000,7.401,0.506,0.101,3,3,7,1
3000,7.329,0.506,0.101,3,3,15,0.1
3000,7.918,0.506,0.101,3,3,15,0.5
3000,7.614,0.506,0.101,3,3,15,1
3000,5.691,0.508,0.104,3,17,7,3
3000,7.316,0.509,0.103,10,17,3,0.5
3000,7.226,0.509,0.103,10,17,7,1
3000,6.382,0.509,0.103,3,7,15,3
3000,7.146,0.511,0.101,10,17,3,0.1
3000,4.016,0.511,0.105,3,17,3,1
3000,0.551,0.511,0.104,1,17,3,3
3000,7.15,0.511,0.101,10,17,7,0.1
3000,7.145,0.511,0.101,10,17,7,0.5
3000,7.153,0.511,0.101,10,17,15,0.1
3000,7.136,0.511,0.101,10,17,15,0.5
3000,7.195,0.511,0.101,10,17,15,1
3000,5.902,0.513,0.102,3,7,7,1
3000,0.526,0.513,0.105,1,3,7,3
3000,5.792,0.513,0.102,3,7,15,1
3000,5.693,0.514,0.101,3,7,3,0.1
3000,5.799,0.514,0.102,3,7,3,0.5
3000,0.522,0.514,0.104,1,3,3,1
3000,0.505,0.514,0.105,1,7,3,3
3000,5.812,0.514,0.101,3,7,7,0.1
3000,5.873,0.514,0.101,3,7,7,0.5
3000,5.744,0.514,0.101,3,7,15,0.1
3000,5.825,0.514,0.101,3,7,15,0.5
3000,0.519,0.514,0.102,1,3,15,3
3000,0.556,0.515,0.101,1,3,3,0.1
3000,0.517,0.515,0.102,1,3,7,0.1
3000,0.516,0.515,0.101,1,3,7,0.5
3000,0.515,0.515,0.101,1,3,15,0.1
3000,0.516,0.515,0.101,1,3,15,0.5
3000,0.518,0.515,0.101,1,3,15,1
3000,0.513,0.516,0.102,1,3,3,0.5
3000,0.517,0.516,0.101,1,3,7,1
3000,3.312,0.517,0.105,3,17,15,3
3000,0.539,0.518,0.105,1,7,7,3
3000,3.172,0.519,0.104,3,17,7,1
3000,2.798,0.523,0.104,3,17,3,0.5
3000,0.526,0.523,0.106,1,7,3,1
3000,2.776,0.524,0.102,3,17,3,0.1
3000,0.543,0.524,0.108,1,17,3,1
3000,2.788,0.525,0.102,3,17,7,0.1
3000,2.795,0.525,0.102,3,17,7,0.5
3000,2.787,0.525,0.102,3,17,15,0.1
3000,2.775,0.525,0.101,3,17,15,0.5
3000,2.801,0.525,0.102,3,17,15,1
3000,0.527,0.525,0.104,1,7,15,3
3000,0.534,0.526,0.103,1,7,7,1
3000,0.525,0.527,0.102,1,7,3,0.1
3000,0.511,0.527,0.104,1,7,3,0.5
3000,0.533,0.527,0.102,1,7,7,0.1
3000,0.529,0.527,0.102,1,7,15,0.5
3000,0.527,0.527,0.102,1,7,15,1
3000,0.538,0.528,0.101,1,7,7,0.5
3000,0.542,0.528,0.11,1,17,7,3
3000,0.52,0.528,0.102,1,7,15,0.1
3000,0.577,0.538,0.11,1,17,15,3
3000,0.563,0.54,0.103,1,17,15,0.5
3000,0.562,0.541,0.103,1,17,3,0.1
3000,0.561,0.541,0.106,1,17,3,0.5
3000,0.561,0.541,0.103,1,17,7,0.1
3000,0.562,0.541,0.102,1,17,7,0.5
3000,0.561,0.541,0.105,1,17,7,1
3000,0.556,0.541,0.103,1,17,15,0.1
3000,0.567,0.541,0.102,1,17,15,1
